PAR,49,41,32,491696809752
PAR,50,40,32,182944583672
PAR,1,2,32,16956
PAR,2,2,32,21771
PAR,3,2,32,7522
PAR,4,3,32,23209
PAR,5,4,32,23991
PAR,6,5,32,24048
PAR,7,20,32,414849
PAR,8,21,32,642527
PAR,9,25,32,5517980
PAR,10,21,32,694677
PAR,11,30,32,305487201
PAR,12,21,32,1001097
PAR,13,39,32,104995644919
PAR,22,2,32,24658
PAR,23,4,32,24402
PAR,24,5,32,28494
PAR,25,8,32,30263
PAR,26,9,32,41804
PAR,27,12,32,58637
PAR,28,10,32,37581
PAR,29,12,32,54457
PAR,30,16,32,101518
PAR,31,18,32,178435
PAR,32,18,32,184450
PAR,33,21,32,547334
PAR,34,24,32,3230189
PAR,35,26,32,12599487
PAR,36,28,32,49604296
PAR,37,29,32,89344297
PAR,38,27,32,19718683
PAR,39,29,32,95197128
PAR,40,31,32,365138679
PAR,41,34,32,2992663010
PAR,42,35,32,6863321224
PAR,43,36,32,12054410250
PAR,44,40,32,171322383949
PAR,45,39,32,103183344295
PAR,46,42,32,777418166677
PAR,47,43,32,1697396570862
PAR,48,43,32,1329466092833
PAR,49,41,32,449667851165
PAR,50,40,32,188498025442
PAR,1,2,32,15254
PAR,2,2,32,15801
PAR,3,2,32,13050
PAR,4,3,32,20104
PAR,5,4,32,24463
PAR,6,5,32,25518
PAR,7,20,32,470332
PAR,8,21,32,682920
PAR,9,25,32,5943055
PAR,10,21,32,735533
PAR,11,30,32,315952363
PAR,12,21,32,997078
PAR,13,39,32,109113710978
PAR,22,2,32,27562
PAR,23,4,32,18752
PAR,24,5,32,27934
PAR,25,8,32,33308
PAR,26,9,32,31943
PAR,27,12,32,61554
PAR,28,10,32,41448
PAR,29,12,32,59010
PAR,30,16,32,103185
PAR,31,18,32,191698
PAR,32,18,32,193210
PAR,33,21,32,535669
PAR,34,24,32,3267188
PAR,35,26,32,12423454
PAR,36,28,32,48012453
PAR,37,29,32,99108562
PAR,38,27,32,21635928
PAR,39,29,32,96727139
PAR,40,31,32,388040613
PAR,41,34,32,3126579251
PAR,42,35,32,7382059454
PAR,43,36,32,12442038394
PAR,44,40,32,178092297303
PAR,45,39,32,113852654827
PAR,46,42,32,986952065661
PAR,47,43,32,2557647070120
PAR,48,43,32,1426664266204
PAR,49,41,32,444952876485
PAR,50,40,32,184407824887
PAR,1,2,32,6905
PAR,2,2,32,21011
PAR,3,2,32,16736
PAR,4,3,32,13832
PAR,5,4,32,18076
PAR,6,5,32,26444
PAR,7,20,32,425135
PAR,8,21,32,600576
PAR,9,25,32,5728826
PAR,10,21,32,721772
PAR,11,30,32,311095498
PAR,12,21,32,1003982
PAR,13,39,32,105976207620
PAR,22,2,32,21999
PAR,23,4,32,13748
PAR,24,5,32,21456
PAR,25,8,32,32347
PAR,26,9,32,33294
PAR,27,12,32,53109
PAR,28,10,32,36873
PAR,29,12,32,56424
PAR,30,16,32,103150
PAR,31,18,32,188078
PAR,32,18,32,174831
PAR,33,21,32,550573
PAR,34,24,32,3223840
PAR,35,26,32,12195078
PAR,36,28,32,47743388
PAR,37,29,32,90985639
PAR,38,27,32,20018749
PAR,39,29,32,95568910
PAR,40,31,32,369156438
PAR,41,34,32,2961198951
PAR,42,35,32,6927712367
PAR,43,36,32,12544469890
PAR,44,40,32,184501906445
PAR,45,39,32,112945759075
PAR,46,42,32,804038306054
PAR,47,43,32,2179232961469
PAR,48,43,32,2230016630847
PAR,49,41,32,651115136998
PAR,50,40,32,307543979716
PAR,1,2,32,38161
PAR,2,2,32,12741
PAR,3,2,32,15915
PAR,4,3,32,17736
PAR,5,4,32,21143
PAR,6,5,32,26219
PAR,7,20,32,626687
PAR,8,21,32,984531
PAR,9,25,32,10126285
PAR,10,21,32,1114715
PAR,11,30,32,485906606
PAR,12,21,32,1471927
PAR,13,39,32,141272360593
PAR,22,2,32,28960
PAR,23,4,32,21414
PAR,24,5,32,28294
PAR,25,8,32,29847
PAR,26,9,32,40599
PAR,27,12,32,61087
PAR,28,10,32,39581
PAR,29,12,32,66430
PAR,30,16,32,130241
PAR,31,18,32,192629
PAR,32,18,32,196441
PAR,33,21,32,692291
PAR,34,24,32,4143054
PAR,35,26,32,16082822
PAR,36,28,32,62091814
PAR,37,29,32,115432597
PAR,38,27,32,25371232
PAR,39,29,32,115537158
PAR,40,31,32,443577440
PAR,41,34,32,3846801741
PAR,42,35,32,8686484469
PAR,43,36,32,15631010517
PAR,44,40,32,231449738412
PAR,45,39,32,144460488604
PAR,46,42,32,689971163813
PAR,47,43,32,1432577633575
PAR,48,43,32,1050807576684
PAR,49,41,32,350297032961
PAR,50,40,32,143085659403
PAR,1,2,32,29492
PAR,2,2,32,14537
PAR,3,2,32,20777
PAR,4,3,32,19040
PAR,5,4,32,22708
PAR,6,5,32,20482
PAR,7,20,32,385443
PAR,8,21,32,556754
PAR,9,25,32,4698637
PAR,10,21,32,600746
PAR,11,30,32,251046055
PAR,12,21,32,840706
PAR,13,39,32,85721480679
PAR,22,2,32,16323
PAR,23,4,32,28456
PAR,24,5,32,20997
PAR,25,8,32,24910
PAR,26,9,32,40683
PAR,27,12,32,51810
PAR,28,10,32,49525
PAR,29,12,32,60029
PAR,30,16,32,114915
PAR,31,18,32,167311
PAR,32,18,32,153308
PAR,33,21,32,467724
PAR,34,24,32,2631855
PAR,35,26,32,9601680
PAR,36,28,32,37694500
PAR,37,29,32,71004916
PAR,38,27,32,15962275
PAR,39,29,32,75067531
PAR,40,31,32,293768919
PAR,41,34,32,2383723784
PAR,42,35,32,5472493242
PAR,43,36,32,9848093762
PAR,44,40,32,139976029800
PAR,45,39,32,82705820341
PAR,46,42,32,609261110216
PAR,47,43,32,1326804397089
PAR,48,43,32,1050919294926
PAR,49,41,32,348801555273
PAR,50,40,32,143116438544
PAR,1,2,32,5748
PAR,2,2,32,17825
PAR,3,2,32,8528
PAR,4,3,32,17347
PAR,5,4,32,21515
PAR,6,5,32,18755
PAR,7,20,32,363521
PAR,8,21,32,562324
PAR,9,25,32,4843971
PAR,10,21,32,644460
PAR,11,30,32,252610492
PAR,12,21,32,828637
PAR,13,39,32,87537915844
PAR,22,2,32,12188
PAR,23,4,32,32294
PAR,24,5,32,19080
PAR,25,8,32,35368
PAR,26,9,32,44870
PAR,27,12,32,74028
PAR,28,10,32,33078
PAR,29,12,32,76940
PAR,30,16,32,109572
PAR,31,18,32,150143
PAR,32,18,32,185627
PAR,33,21,32,454035
PAR,34,24,32,2528793
PAR,35,26,32,9401380
PAR,36,28,32,37985424
PAR,37,29,32,70465961
PAR,38,27,32,15866826
PAR,39,29,32,74919007
PAR,40,31,32,295993876
PAR,41,34,32,2551099530
PAR,42,35,32,5585153636
PAR,43,36,32,9848712116
PAR,44,40,32,140040070571
PAR,45,39,32,80064895676
PAR,46,42,32,607520598263
PAR,47,43,32,1328273268070
PAR,48,43,32,1049923204456
PAR,49,41,32,349062872274
PAR,50,40,32,142763835913
PAR,1,2,32,16656
PAR,2,2,32,11442
PAR,3,2,32,11673
PAR,4,3,32,16939
PAR,5,4,32,16341
PAR,6,5,32,20730
PAR,7,20,32,377615
PAR,8,21,32,546115
PAR,9,25,32,4631814
PAR,10,21,32,614526
PAR,11,30,32,252124810
PAR,12,21,32,856908
PAR,13,39,32,85776494238
PAR,22,2,32,6118
PAR,23,4,32,22688
PAR,24,5,32,38110
PAR,25,8,32,36278
PAR,26,9,32,42850
PAR,27,12,32,57967
PAR,28,10,32,49559
PAR,29,12,32,63459
PAR,30,16,32,115799
PAR,31,18,32,175947
PAR,32,18,32,162454
PAR,33,21,32,491404
PAR,34,24,32,2565056
PAR,35,26,32,9510312
PAR,36,28,32,37390544
PAR,37,29,32,69562008
PAR,38,27,32,15702775
PAR,39,29,32,74828948
PAR,40,31,32,295183711
PAR,41,34,32,2353944571
PAR,42,35,32,5426347840
PAR,43,36,32,9825800938
PAR,44,40,32,140012511979
PAR,45,39,32,80282088683
PAR,46,42,32,606815709276
PAR,47,43,32,1328440371370
PAR,48,43,32,1051410752709
PAR,49,41,32,349043693374
PAR,50,40,32,142903509400
PAR,1,2,16,645429
PAR,2,2,16,30861
PAR,3,2,16,8349
PAR,4,3,16,26609
PAR,5,4,16,13989
PAR,6,5,16,16388
PAR,7,20,16,960071
PAR,8,21,16,971627
PAR,9,25,16,9736279
PAR,10,21,16,1116146
PAR,11,30,16,500115677
PAR,12,21,16,1419840
PAR,13,39,16,166546915369
PAR,22,2,16,12481
PAR,23,4,16,16631
PAR,24,5,16,24039
PAR,25,8,16,23046
PAR,26,9,16,33625
PAR,27,12,16,50332
PAR,28,10,16,44910
PAR,29,12,16,47933
PAR,30,16,16,86531
PAR,31,18,16,172611
PAR,32,18,16,176834
PAR,33,21,16,692607
PAR,34,24,16,4722192
PAR,35,26,16,17882433
PAR,36,28,16,72079682
PAR,37,29,16,134231068
PAR,38,27,16,30217002
PAR,39,29,16,145518986
PAR,40,31,16,573951752
PAR,41,34,16,4557361972
PAR,42,35,16,10459569824
PAR,43,36,16,19224774624
PAR,44,40,16,270234645212
PAR,45,39,16,153546514147
PAR,46,42,16,1169867339786
PAR,47,43,16,2592431256572
PAR,48,43,16,2582560175162
PAR,49,41,16,945804864961
PAR,50,40,16,391770679097
PAR,1,2,16,10052
PAR,2,2,16,13661
PAR,3,2,16,11622
PAR,4,3,16,18429
PAR,5,4,16,19611
PAR,6,5,16,17533
PAR,7,20,16,661757
PAR,8,21,16,1080903
PAR,9,25,16,11670668
PAR,10,21,16,1254066
PAR,11,30,16,677376589
PAR,12,21,16,1897631
PAR,13,39,16,242859392403
PAR,22,2,16,12931
PAR,23,4,16,14737
PAR,24,5,16,21785
PAR,25,8,16,29066
PAR,26,9,16,36084
PAR,27,12,16,54168
PAR,28,10,16,40736
PAR,29,12,16,45607
PAR,30,16,16,137307
PAR,31,18,16,215984
PAR,32,18,16,214751
PAR,33,21,16,1066062
PAR,34,24,16,7683492
PAR,35,26,16,29148737
PAR,36,28,16,113664479
PAR,37,29,16,206948291
PAR,38,27,16,50073887
PAR,39,29,16,211565967
PAR,40,31,16,840960279
PAR,41,34,16,6955389212
PAR,42,35,16,16195243777
PAR,43,36,16,27635359207
PAR,44,40,16,397551767618
PAR,45,39,16,247823575984
PAR,46,42,16,1814400716090
PAR,47,43,16,3765120510375
PAR,48,43,16,3923079338310
PAR,49,41,16,1257294986016
PAR,50,40,16,552472205235
PAR,1,2,16,9451
PAR,2,2,16,8953
PAR,3,2,16,9189
PAR,4,3,16,9796
PAR,5,4,16,17758
PAR,6,5,16,9064
PAR,7,20,16,2322523
PAR,8,21,16,3960310
PAR,9,25,16,27173866
PAR,10,21,16,2317425
PAR,11,30,16,1034049212
PAR,12,21,16,4942247
PAR,13,39,16,299153852145
PAR,22,2,16,1401505
PAR,23,4,16,15633
PAR,24,5,16,17518
PAR,25,8,16,15871
PAR,26,9,16,24304
PAR,27,12,16,35453
PAR,28,10,16,91486
PAR,29,12,16,73551
PAR,30,16,16,475052
PAR,31,18,16,4142141
PAR,32,18,16,3229684
PAR,33,21,16,22121753
PAR,34,24,16,55007846
PAR,35,26,16,92319845
PAR,36,28,16,279948893
PAR,37,29,16,542698351
PAR,38,27,16,150028811
PAR,39,29,16,694905407
PAR,40,31,16,1617313064
PAR,41,34,16,9109584582
PAR,42,35,16,19284390729
PAR,43,36,16,37741506543
PAR,44,40,16,492377441964
PAR,45,39,16,299989583419
PAR,46,42,16,1646954315950
PAR,47,43,16,4153029759562
PAR,48,43,16,2024912268467
PAR,49,41,16,671674873964
PAR,50,40,16,274015212596
PAR,1,2,16,15891
PAR,2,2,16,12295
PAR,3,2,16,9566
PAR,4,3,16,17829
PAR,5,4,16,15110
PAR,6,5,16,17554
PAR,7,20,16,548061
PAR,8,21,16,845765
PAR,9,25,16,8766873
PAR,10,21,16,1018078
PAR,11,30,16,489020040
PAR,12,21,16,1428107
PAR,13,39,16,174530058839
PAR,22,2,16,14664
PAR,23,4,16,16770
PAR,24,5,16,22478
PAR,25,8,16,32463
PAR,26,9,16,30138
PAR,27,12,16,41053
PAR,28,10,16,34106
PAR,29,12,16,48758
PAR,30,16,16,96615
PAR,31,18,16,192586
PAR,32,18,16,182952
PAR,33,21,16,761832
PAR,34,24,16,5430800
PAR,35,26,16,19832805
PAR,36,28,16,77092091
PAR,37,29,16,143723084
PAR,38,27,16,32837741
PAR,39,29,16,167227802
PAR,40,31,16,624565224
PAR,41,34,16,4929936376
PAR,42,35,16,11308552713
PAR,43,36,16,20461194554
PAR,44,40,16,289898418523
PAR,45,39,16,167073858851
PAR,46,42,16,1254635199217
PAR,47,43,16,2656107608407
PAR,48,43,16,2164894950683
PAR,49,41,16,724578873215
PAR,50,40,16,298091962941
PAR,1,2,16,14968
PAR,2,2,16,14285
PAR,3,2,16,8986
PAR,4,3,16,14377
PAR,5,4,16,11280
PAR,6,5,16,14668
PAR,7,20,16,541246
PAR,8,21,16,875690
PAR,9,25,16,9303815
PAR,10,21,16,1061503
PAR,11,30,16,534462089
PAR,12,21,16,1519517
PAR,13,39,16,177799751737
PAR,22,2,16,14078
PAR,23,4,16,18615
PAR,24,5,16,20333
PAR,25,8,16,28873
PAR,26,9,16,31884
PAR,27,12,16,51620
PAR,28,10,16,39886
PAR,29,12,16,44322
PAR,30,16,16,94531
PAR,31,18,16,174165
PAR,32,18,16,181334
PAR,33,21,16,740311
PAR,34,24,16,5231625
PAR,35,26,16,19564477
PAR,36,28,16,79017258
PAR,37,29,16,145835064
PAR,38,27,16,32743050
PAR,39,29,16,157287050
PAR,40,31,16,631195371
PAR,41,34,16,4989049418
PAR,42,35,16,11370227025
PAR,43,36,16,20360929337
PAR,44,40,16,290502958689
PAR,45,39,16,168460980303
PAR,46,42,16,1269038804016
PAR,47,43,16,2786260475995
PAR,48,43,16,2101477384362
PAR,49,41,16,670972533005
PAR,50,40,16,274245209161
PAR,1,2,16,10702
PAR,2,2,16,10992
PAR,3,2,16,10374
PAR,4,3,16,14268
PAR,5,4,16,14899
PAR,6,5,16,20283
PAR,7,20,16,536552
PAR,8,21,16,837504
PAR,9,25,16,8789374
PAR,10,21,16,988956
PAR,11,30,16,488743675
PAR,12,21,16,1396621
PAR,13,39,16,165872750596
PAR,22,2,16,11801
PAR,23,4,16,17294
PAR,24,5,16,18426
PAR,25,8,16,36204
PAR,26,9,16,26905
PAR,27,12,16,54851
PAR,28,10,16,26255
PAR,29,12,16,49302
PAR,30,16,16,88059
PAR,31,18,16,170494
PAR,32,18,16,160161
PAR,33,21,16,704871
PAR,34,24,16,4690622
PAR,35,26,16,17902336
PAR,36,28,16,71931769
PAR,37,29,16,134454648
PAR,38,27,16,30225399
PAR,39,29,16,145570106
PAR,40,31,16,573554258
PAR,41,34,16,4563439329
PAR,42,35,16,10481365740
PAR,43,36,16,19024080769
PAR,44,40,16,272076317313
PAR,45,39,16,153885458920
PAR,46,42,16,1168344477686
PAR,47,43,16,2551696312198
PAR,48,43,16,2022694558424
PAR,49,41,16,670399245353
PAR,50,40,16,274238349793
PAR,1,2,16,15394
PAR,2,2,16,7840
PAR,3,2,16,9155
PAR,4,3,16,10906
PAR,5,4,16,16128
PAR,6,5,16,26004
PAR,7,20,16,533402
PAR,8,21,16,821832
PAR,9,25,16,8736684
PAR,10,21,16,1018052
PAR,11,30,16,488941558
PAR,12,21,16,1410444
PAR,13,39,16,166014628193
PAR,22,2,16,14457
PAR,23,4,16,15387
PAR,24,5,16,17622
PAR,25,8,16,22035
PAR,26,9,16,40009
PAR,27,12,16,41548
PAR,28,10,16,29335
PAR,29,12,16,46507
PAR,30,16,16,86023
PAR,31,18,16,162401
PAR,32,18,16,173566
PAR,33,21,16,667338
PAR,34,24,16,4664478
PAR,35,26,16,17933260
PAR,36,28,16,71927235
PAR,37,29,16,134399296
PAR,38,27,16,30217269
PAR,39,29,16,145432772
PAR,40,31,16,572856892
PAR,41,34,16,4562457594
PAR,42,35,16,10472314617
PAR,43,36,16,19019259062
PAR,44,40,16,270810007760
PAR,45,39,16,153574607668
PAR,46,42,16,1167682002295
PAR,47,43,16,2552436854318
PAR,48,43,16,2022525424405
PAR,49,41,16,670834468318
PAR,50,40,16,274253623959
PAR,1,2,16,7505
PAR,2,2,16,12352
PAR,3,2,16,10721
PAR,4,3,16,18694
PAR,5,4,16,21861
PAR,6,5,16,26226
PAR,7,20,16,534232
PAR,8,21,16,854314
PAR,9,25,16,8782257
PAR,10,21,16,998296
PAR,11,30,16,490030247
PAR,12,21,16,1412656
PAR,13,39,16,165974018647
PAR,22,2,16,10624
PAR,23,4,16,21633
PAR,24,5,16,19544
PAR,25,8,16,26263
PAR,26,9,16,32119
PAR,27,12,16,48881
PAR,28,10,16,35773
PAR,29,12,16,56982
PAR,30,16,16,101008
PAR,31,18,16,146073
PAR,32,18,16,182110
PAR,33,21,16,713541
PAR,34,24,16,4686095
PAR,35,26,16,18443810
PAR,36,28,16,72096495
PAR,37,29,16,134302404
PAR,38,27,16,30168654
PAR,39,29,16,145485719
PAR,40,31,16,572819785
PAR,41,34,16,4565884840
PAR,42,35,16,10500400330
PAR,43,36,16,19031854251
PAR,44,40,16,271253405139
PAR,45,39,16,153909596433
PAR,46,42,16,1166972019235
PAR,47,43,16,2552795420162
PAR,48,43,16,2022365094856
PAR,49,41,16,671083835467
PAR,50,40,16,273910724920
PAR,1,2,16,11537
PAR,2,2,16,11063
PAR,3,2,16,10761
PAR,4,3,16,12701
PAR,5,4,16,15433
PAR,6,5,16,18577
PAR,7,20,16,514006
PAR,8,21,16,849515
PAR,9,25,16,8769941
PAR,10,21,16,1002165
PAR,11,30,16,490963272
PAR,12,21,16,1387187
PAR,13,39,16,165529106134
PAR,22,2,16,11784
PAR,23,4,16,20297
PAR,24,5,16,21859
PAR,25,8,16,34076
PAR,26,9,16,31948
PAR,27,12,16,54147
PAR,28,10,16,34099
PAR,29,12,16,47251
PAR,30,16,16,112074
PAR,31,18,16,156476
PAR,32,18,16,174426
PAR,33,21,16,725375
PAR,34,24,16,4685511
PAR,35,26,16,17902690
PAR,36,28,16,71829202
PAR,37,29,16,135424174
PAR,38,27,16,30180554
PAR,39,29,16,145414631
PAR,40,31,16,573642524
PAR,41,34,16,4563340242
PAR,42,35,16,10465518333
PAR,43,36,16,18985098474
PAR,44,40,16,270374734468
PAR,45,39,16,153570840685
PAR,46,42,16,1167987438864
PAR,47,43,16,2554295956458
PAR,48,43,16,2022573515602
PAR,49,41,16,670749563887
PAR,50,40,16,273955836075
PAR,1,2,16,5490
PAR,2,2,16,9441
PAR,3,2,16,6082
PAR,4,3,16,22542
PAR,5,4,16,37447
PAR,6,5,16,12133
PAR,7,20,16,593791
PAR,8,21,16,829062
PAR,9,25,16,8742560
PAR,10,21,16,1006745
PAR,11,30,16,488748334
PAR,12,21,16,1399468
PAR,13,39,16,165629345145
PAR,22,2,16,13021
PAR,23,4,16,13771
PAR,24,5,16,21145
PAR,25,8,16,25892
PAR,26,9,16,38120
PAR,27,12,16,55093
PAR,28,10,16,35885
PAR,29,12,16,56629
PAR,30,16,16,103499
PAR,31,18,16,169560
PAR,32,18,16,185567
PAR,33,21,16,693672
PAR,34,24,16,4670858
PAR,35,26,16,17917744
PAR,36,28,16,72378227
PAR,37,29,16,134602148
PAR,38,27,16,30141212
PAR,39,29,16,145664627
PAR,40,31,16,572323336
PAR,41,34,16,4558980200
PAR,42,35,16,10478261802
PAR,43,36,16,18998917885
PAR,44,40,16,270768733503
PAR,45,39,16,153421834879
PAR,46,42,16,1166788423840
PAR,47,43,16,2552471560165
PAR,48,43,16,2033280155188
PAR,49,41,16,672348508881
PAR,50,40,16,274801453500
